_unit_id,positivity,text
729488335,8,"WASHINGTON, Nov. 24‰ЫУ Americans enjoyed last year one of the largest post-war increases in the standard of living, the Federal Reserve Bulletin said tonight; ‰ЫПNearly ail of the increase in dollar outlays over the past year represents a gain in real consumption, as average' consumer prices have changed relatively little,‰ЫЄ‰ЫЄ it declared. ""The growth in per capita real takings of goods and services during the I past year was one of the largest in the post-war period.‰Ыќ"
729488336,5,"The review added, however, that ""since the middle of the year,‰Ыќ with production, income and employment at record rates, ""price advances have been a more important factor than earlier.‰Ыќ"
729488337,6,"It noted tliat output of goods iand services in the third quarter | hit a record annual rate of $392,-000,000,000, a rate 9 per cent higher than in the 1954 quarter. The steady climb, of the ‰ЫПgross national product‰Ыќ indicates a total for the year of $387,000,000-000, it asserted, about $27,000,-000,000 greater than the 1954 figure."
729488338,6,"It reported that all major types of spending had contributed to the rise in gross national product, particularly consumer spending. In the third quarter consumer spending ran 8 per cent ahead of the third quarter of 1954 and ‰ЫПa further rise is apparently taking place in the current quarter,‰Ыќ it added."
729488339,7,"Personal consumption outlays were running at an annual rate of $256,000,000,000 in the third quarter,. with $18,000,000,000 going for automobiles, 50 per cent more than in the period a year earlier, the bulletin reported."
729488340,6,"‰ЫПThe prospect of expanding business and rising prices,"" the A.B.A. said in a formal resolution, ‰ЫПsuggests the need for an orderly retreat from the record rate of expansion of bank credit experienced so far in 1967.‰Ыќ"
729488341,,"The rate of monetary expansion has been ‰ЫПexcessive and unsustainable‰Ыќ so far this year, an A.B.A. spokesman said in elaboration, and some cutback in the rate of money growth is inevitable."
729488342,,The A.B.A. came down squarely on the side of the Johnson Administration in Its assessment of the economic outlook.
729488343,,"‰ЫПForces of economic expansion are again gathering strength,‰Ыќ it said. ‰ЫПThe economy has relatively little slack in the form of unutilized labor or productive resources, and inflationary, forces are growing.‰Ыќ In recent weeks; top Administration spokesmen have been saying exactly the same thing."
729488344,5,"Bat while the A.B.C. was with the Administration in its economic prognosis, it was sharply opposed in its assessment of current, policy."
729488345,3,"Ten days after the stock market collapse, a growing consensus of economists and officials say its impact on the New York metropolitan area will be severe. But it will be months, if not years, before the full extent of the fallout is known, the experts said."
729488346,,"""At this point, the best we can do is preserve our options,‰Ыќ the deputy mayor for finance and economic development, Alair A."
729488347,,"Townsend, said. Mayor Koch, saying the city would lose tax revenues, announced Tuesday a freeze on hiring 5,200 new workers and suspended raises for 4,000 managers."
729488348,3,"Business people said the retrenchment might not go far enough. Some expect mass layoffs on Wall Street, a sharp decline in retail sales and increased office vacancies, all carving deeply into tax coffers and intensifying the battle for business among the city, its suburbs and the nation at large."
729488349,2,"‰ЫПWall Street has no choice but to batten down its hatches,‰Ыќ said Felix G. Rohatyn, a senior partner in Lazard Freres & Company, the investment bankers, and chairman of the Municipal Assistance Corporation."
729488350,4,"i The dollar declined modestly against the German mark and tthe Japanese yen in thin trading yesterday as dealers waited to see whether central banks in the United States and Europe would soon lower interest rates.	=<‰Ыў ‰Ыў Trading stayed in a tight range against the mark and the yen, with tjie dollar moving just three-quarters of a pfennig and roughly half a yen. It finished mixed against other ijaajor currencies."
729488351,4,"Dave Glowacki, a senior trader in Detroit with the NBD Bank, estimated volume at 30 percent of normal."
729488352,4,"; In late New York trading, the dollar was quoted at 101.09 Japanese jfen, down from 101.30 yen late Friday. The dollar changed hands at 1.4443 German marks, down from r.4475. However, the Canadian dollar lpst ground to the United States dollar, selling at 72.377 cents, down from 72.648 cents on Friday."
